seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
518441736,0.0000000000,1.0000000000,0.0000000000,0.4360644546,0.0148916592,0.4232373171,0.1258065690
30375881,0.0000000000,1.0000000000,0.0000000000,0.0664698878,0.5398671467,0.3669701931,0.0266927723
916507987,0.0000000000,1.0000000000,0.0000000000,0.2993079381,0.4247287205,0.1297589033,0.1462044382
591899174,0.0000000000,1.0000000000,0.0000000000,0.7312631772,0.0693078327,0.0802137105,0.1192152797
777466333,0.0000000000,1.0000000000,0.0000000000,0.0407548564,0.2990892298,0.1869025512,0.4732533626
276973246,0.0000000000,1.0000000000,0.0000000000,0.3746767133,0.0022876352,0.3458642133,0.2771714382
5097835,0.0000000000,1.0000000000,0.0000000000,0.1370148330,0.2707917622,0.2469910086,0.3452023963
85705791,0.0000000000,1.0000000000,0.0000000000,0.3660308101,0.0021148858,0.0826915474,0.5491627566
230935579,0.0000000000,1.0000000000,0.0000000000,0.3507440230,0.3017453189,0.2114544133,0.1360562448
639031634,0.0000000000,1.0000000000,0.0000000000,0.1497376568,0.2525586480,0.5229599815,0.0747437138
965024249,0.0000000000,1.0000000000,0.0000000000,0.0984627614,0.5905812601,0.0500363285,0.2609196499
964923716,0.0000000000,1.0000000000,0.0000000000,0.5883424714,0.0171201763,0.2088311386,0.1857062137
77141148,0.0000000000,1.0000000000,0.0000000000,0.4520287106,0.4552984833,0.0830868644,0.0095859417
691965758,0.0000000000,1.0000000000,0.0000000000,0.3618621975,0.1866443473,0.1949789924,0.2565144628
668726713,0.0000000000,1.0000000000,0.0000000000,0.0453085656,0.2501934446,0.0334004504,0.6710975395
305357864,0.0000000000,1.0000000000,0.0000000000,0.6051108215,0.2389629102,0.0193644841,0.1365617842
593497919,0.0000000000,1.0000000000,0.0000000000,0.0221294355,0.7212969308,0.1992852856,0.0572883481
377817987,0.0000000000,1.0000000000,0.0000000000,0.0752075179,0.3539323155,0.2598171698,0.3110429968
99367401,0.0000000000,1.0000000000,0.0000000000,0.2263312516,0.0132828921,0.6619579511,0.0984279053
531447608,0.0000000000,1.0000000000,0.0000000000,0.1110015698,0.1114278346,0.7068484885,0.0707221071
409740949,0.0000000000,1.0000000000,0.0000000000,0.4388851818,0.4125413200,0.0594814897,0.0890920085
557716440,0.0000000000,1.0000000000,0.0000000000,0.0946975924,0.0992609044,0.7973996641,0.0086418390
501874748,0.0000000000,1.0000000000,0.0000000000,0.0428374052,0.1486408924,0.1487981225,0.6597235799
584752721,0.0000000000,1.0000000000,0.0000000000,0.2153086619,0.5966454441,0.0566137037,0.1314321904
770269148,0.0000000000,1.0000000000,0.0000000000,0.3305707380,0.4043768462,0.0605434498,0.2045089661
518684737,0.0000000000,1.0000000000,0.0000000000,0.0363757947,0.6672350087,0.1444460040,0.1519431926
772201092,0.0000000000,1.0000000000,0.0000000000,0.0886255215,0.0100474072,0.5509842418,0.3503428295
50969886,0.0000000000,1.0000000000,0.0000000000,0.5424670871,0.2325761162,0.1129514671,0.1120053295
414695411,0.0000000000,1.0000000000,0.0000000000,0.2316647517,0.2841556749,0.3344088055,0.1497707678
452610986,0.0000000000,1.0000000000,0.0000000000,0.1277969186,0.2636069915,0.0582774282,0.5503186617
