seed,objective,rho,cr,w_cost,w_emissions,w_reliability,w_social
99628377,0.0000000000,1.0000000000,0.0000000000,0.1771555007,0.0581723537,0.0081501139,0.7565220317
310234569,0.0000000000,1.0000000000,0.0000000000,0.0127955362,0.1443218894,0.4622531013,0.3806294731
559098679,0.0000000000,1.0000000000,0.0000000000,0.0355479718,0.4524920927,0.3528362883,0.1591236472
322162903,0.0000000000,1.0000000000,0.0000000000,0.2398171714,0.4207456846,0.1888000377,0.1506371064
532907118,0.0000000000,1.0000000000,0.0000000000,0.1500517394,0.3683097538,0.1990654504,0.2825730564
311789440,0.0000000000,1.0000000000,0.0000000000,0.4217487699,0.0635046212,0.3883292364,0.1264173724
345094490,0.0000000000,1.0000000000,0.0000000000,0.4025344125,0.3937620279,0.0908954051,0.1128081545
775855774,0.0000000000,1.0000000000,0.0000000000,0.4200431309,0.2986928235,0.1824558693,0.0988081763
67463268,0.0000000000,1.0000000000,0.0000000000,0.4636224133,0.3298834294,0.1002067845,0.1062873728
34542166,0.0000000000,1.0000000000,0.0000000000,0.1618390033,0.3399113163,0.2537817390,0.2444679413
294638152,0.0000000000,1.0000000000,0.0000000000,0.1374267961,0.1085164223,0.3860129373,0.3680438442
199021990,0.0000000000,1.0000000000,0.0000000000,0.0082051746,0.4620923797,0.4628554988,0.0668469468
937535339,0.0000000000,1.0000000000,0.0000000000,0.4139918448,0.1011826720,0.1196814184,0.3651440648
654849094,0.0000000000,1.0000000000,0.0000000000,0.1855530374,0.1398843162,0.3159711338,0.3585915126
879953673,0.0000000000,1.0000000000,0.0000000000,0.3698101843,0.3087222087,0.1354848944,0.1859827126
104719965,0.0000000000,1.0000000000,0.0000000000,0.0132205097,0.3379301373,0.2832318993,0.3656174537
314417081,0.0000000000,1.0000000000,0.0000000000,0.4261747274,0.2706877976,0.1692253066,0.1339121685
791290320,0.0000000000,1.0000000000,0.0000000000,0.0321319433,0.3612762298,0.5053455323,0.1012462945
799878406,0.0000000000,1.0000000000,0.0000000000,0.4690693064,0.4027166179,0.0537521082,0.0744619675
564442734,0.0000000000,1.0000000000,0.0000000000,0.1367226907,0.3031854010,0.1469306364,0.4131612719
636954316,0.0000000000,1.0000000000,0.0000000000,0.4440085444,0.0584381029,0.4142187832,0.0833345695
46399436,0.0000000000,1.0000000000,0.0000000000,0.4051131126,0.2212206875,0.1766184919,0.1970477081
43953901,0.0000000000,1.0000000000,0.0000000000,0.3814332353,0.1748173057,0.3061794218,0.1375700372
77793586,0.0000000000,1.0000000000,0.0000000000,0.2022377885,0.2537230185,0.2214972803,0.3225419127
963277945,0.0000000000,1.0000000000,0.0000000000,0.6796741111,0.0533707707,0.0203697021,0.2465854162
258316899,0.0000000000,1.0000000000,0.0000000000,0.0545040936,0.3570481832,0.1447221029,0.4437256203
127148343,0.0000000000,1.0000000000,0.0000000000,0.1917828286,0.3395696498,0.3176918948,0.1509556268
636504967,0.0000000000,1.0000000000,0.0000000000,0.4762397952,0.1723213167,0.3244771335,0.0269617547
34486423,0.0000000000,1.0000000000,0.0000000000,0.0367544226,0.4801201877,0.1809885011,0.3021368886
1549013,0.0000000000,1.0000000000,0.0000000000,0.3521542511,0.3193041944,0.1569639056,0.1715776489
