fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.8537160950,1.0000000000,0.5000000000,2.0000000000,1.0111580331,1.0000000000,-0.2452347720,1.0000000000
0.4541930624,2.0000000000,0.0768474508,1.0000000000,0.4726649227,2.0000000000,-0.4793668100,2.0000000000
0.1138048828,3.0000000000,1.0000000000,3.0000000000,0.3412690338,3.0000000000,-0.6697371101,3.0000000000
