fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9424564218,1.0000000000,0.0000000000,1.0000000000,1.0766060888,1.0000000000,0.0441438506,1.0000000000
0.3942867048,2.0000000000,0.5902684115,2.0000000000,0.2546972862,2.0000000000,-0.2841005586,2.0000000000
0.0447673322,3.0000000000,1.0000000000,3.0000000000,0.1994876220,3.0000000000,-0.4680229312,3.0000000000
