objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.0462620793,0.0218731210,0.9416666667,0.0623609564,0.0000000000,0.0000000000,15975875.9271259662,15412441.8163959626,0.1204865198,0.1259919917,0.1159175670,0.1794608995,0.1328089830,0.0462620793,-32.2738605228,0.0000000000,True,True
