objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.0959767869,0.0000000000,0.9875000000,0.0375000000,0.0000000000,0.0000000000,3274970.8276253869,7422432.9462388773,0.0959767869,0.1055109199,0.0913838045,0.1280233489,0.1086499752,0.0928220940,-66633954376882016.0000000000,0.0000000000,True,True
