fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9189776606,1.0000000000,0.0000000000,1.0000000000,1.0936780703,1.0000000000,0.0737356229,1.0000000000
0.4093759990,2.0000000000,0.6025494242,2.0000000000,0.2834295720,2.0000000000,-0.2299549680,2.0000000000
0.0630331672,3.0000000000,1.0000000000,3.0000000000,0.2269153866,3.0000000000,-0.3932564260,3.0000000000
