Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9539069534,1.0000000000,0.0000000000,1.0000000000,1.1167983757,1.0000000000,0.1078678546,1.0000000000
C3,0.3910668627,2.0000000000,0.4512230461,2.0000000000,0.3494809757,2.0000000000,-0.1395406883,2.0000000000
C1,0.0358591313,3.0000000000,1.0000000000,3.0000000000,0.2737983250,3.0000000000,-0.3004637567,3.0000000000
