Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9285562563,1.0000000000,0.0000000000,1.0000000000,1.0475433021,1.0000000000,0.0002819291,1.0000000000
C3,0.4032195455,2.0000000000,0.6380916857,2.0000000000,0.1923794381,2.0000000000,-0.3914853690,2.0000000000
C1,0.0555812813,3.0000000000,1.0000000000,3.0000000000,0.1494306113,3.0000000000,-0.5883776635,3.0000000000
