objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline
0.0956675071,0.0473550967,0.9750000000,0.0500000000,0.0000000000,0.0000000000,7813259.7973565003,15051765.4284152351,0.1662287896,0.1692115575,0.1644855153,0.2171606146,0.1698349693,0.0956675071,-9.2888351264,0.0000000003,True,True
