fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.8344449672,1.0000000000,0.3237609136,2.0000000000,1.0584352771,1.0000000000,-0.1231870911,1.0000000000
0.4637053357,2.0000000000,0.1391982965,1.0000000000,0.5160656765,2.0000000000,-0.3252475229,2.0000000000
0.1287972939,3.0000000000,1.0000000000,3.0000000000,0.3865289915,3.0000000000,-0.4868265521,3.0000000000
