objective_mean,objective_std,rho_mean,rho_std,cr_mean,cr_std,score_delta_mean,score_delta_std,entropy_diff_mean,critic_diff_mean,merec_diff_mean,lopcow_diff_mean,mean_diff_mean,bayes_diff_mean,t_stat_vs_baseline,p_value_vs_baseline,significant_vs_baseline,better_than_baseline,runs,baseline_objective,baseline_rho,baseline_cr
0.1314611728,0.0355247724,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5067530698,0.1018644008,0.1316991987,0.1314611728,0.1372449504,0.1401682333,0.1332208466,0.1914574226,-22.9464659124,0.0000000000,True,True,30,0.2828340664,1.0000000000,0.7094000000
