Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9311339781,1.0000000000,0.0000000000,1.0000000000,1.0916582339,1.0000000000,0.0701004572,1.0000000000
C3,0.4015634389,2.0000000000,0.5720410309,2.0000000000,0.2809979844,2.0000000000,-0.2346027336,2.0000000000
C1,0.0535758842,3.0000000000,1.0000000000,3.0000000000,0.2234344786,3.0000000000,-0.4032311613,3.0000000000
