seed,objective,rho,cr_proxy,w_cost,w_emissions,w_reliability,w_social
902037982,0.0000000000,1.0000000000,0.0000000000,0.4559291390,0.1137216665,0.1793104145,0.2510387801
499149236,0.0000000000,1.0000000000,0.0000000000,0.4910432302,0.2497127143,0.1051658284,0.1540782271
591595848,0.0000000000,1.0000000000,0.0000000000,0.0980134156,0.4914818425,0.1584595786,0.2520451633
452340631,0.0000000000,1.0000000000,0.0000000000,0.0525920730,0.1196466660,0.1956814241,0.6320798369
647734416,0.0000000000,1.0000000000,0.0000000000,0.1442171172,0.1169419000,0.4461804765,0.2926605062
484427562,0.0000000000,1.0000000000,0.0000000000,0.2280726918,0.6979685221,0.0648765623,0.0090822237
13828912,0.0000000000,1.0000000000,0.0000000000,0.5334808994,0.0479255585,0.2814439768,0.1371495653
135639054,0.0000000000,1.0000000000,0.0000000000,0.1232522888,0.6630973337,0.0660806797,0.1475696978
251367398,0.0000000000,1.0000000000,0.0000000000,0.0175417354,0.2339439902,0.2138991014,0.5346151729
510496735,0.0000000000,1.0000000000,0.0000000000,0.1022621320,0.4929697583,0.2749322440,0.1298358657
307791225,0.0000000000,1.0000000000,0.0000000000,0.0208660198,0.3606445543,0.1123585491,0.5061308767
375343844,0.0000000000,1.0000000000,0.0000000000,0.3003630147,0.4793431630,0.0524297365,0.1678640858
282116516,0.0000000000,1.0000000000,0.0000000000,0.0675069949,0.0115855427,0.7059803778,0.2149270845
426972724,0.0000000000,1.0000000000,0.0000000000,0.1152685290,0.3025183374,0.5450406503,0.0371724834
735083531,0.0000000000,1.0000000000,0.0000000000,0.6315256869,0.1492341272,0.1569484052,0.0622917807
767003914,0.0000000000,1.0000000000,0.0000000000,0.0393387378,0.4571380497,0.1906023153,0.3129208973
675556819,0.0000000000,1.0000000000,0.0000000000,0.1522056395,0.4395334079,0.3413749168,0.0668860358
503467607,0.0000000000,1.0000000000,0.0000000000,0.4521054419,0.1912041343,0.1829438319,0.1737465920
49232142,0.0000000000,1.0000000000,0.0000000000,0.3669222402,0.5031522170,0.0113140112,0.1186115317
21845631,0.0000000000,1.0000000000,0.0000000000,0.0005650035,0.7417821179,0.0252384770,0.2324144016
744808909,0.0000000000,1.0000000000,0.0000000000,0.0964799481,0.0760598502,0.2358341520,0.5916260497
402048850,0.0000000000,1.0000000000,0.0000000000,0.3691270433,0.0169394985,0.5771447692,0.0367886890
897869879,0.0000000000,1.0000000000,0.0000000000,0.0444549214,0.2241963099,0.6200238475,0.1113249213
893915440,0.0000000000,1.0000000000,0.0000000000,0.3683948465,0.1435907082,0.0930515426,0.3949629028
636670323,0.0000000000,1.0000000000,0.0000000000,0.0684395128,0.2206681581,0.1349862621,0.5759060669
460152731,0.0000000000,1.0000000000,0.0000000000,0.0357077541,0.4627350284,0.3641421543,0.1374150631
155135743,0.0000000000,1.0000000000,0.0000000000,0.1518003418,0.2021099508,0.0026442575,0.6434454499
534101025,0.0000000000,1.0000000000,0.0000000000,0.1293722486,0.2995065417,0.4611268333,0.1099943764
8803690,0.0000000000,1.0000000000,0.0000000000,0.4993507597,0.0751805114,0.3639846908,0.0614840381
106502838,0.0000000000,1.0000000000,0.0000000000,0.7795803702,0.0988591503,0.0812664729,0.0402940066
