fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.8274076912,1.0000000000,0.1957096064,2.0000000000,1.0542133293,1.0000000000,-0.1309888053,1.0000000000
0.4682280832,2.0000000000,0.1425371895,1.0000000000,0.5041002623,2.0000000000,-0.3405376309,2.0000000000
0.1342721024,3.0000000000,1.0000000000,3.0000000000,0.3776012421,3.0000000000,-0.5037636205,3.0000000000
