Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.8879820258,1.0000000000,0.1537576625,1.0000000000,1.0673309732,1.0000000000,-0.0776711006,1.0000000000
C3,0.4326034886,2.0000000000,0.1778958400,2.0000000000,0.4727322324,2.0000000000,-0.2970544437,2.0000000000
C1,0.0871469245,3.0000000000,1.0000000000,3.0000000000,0.3530992060,3.0000000000,-0.4637809501,3.0000000000
