Alternative,fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
C2,0.9550314480,1.0000000000,0.0000000000,1.0000000000,1.1275542442,1.0000000000,0.1326987870,1.0000000000
C3,0.3903583645,2.0000000000,0.4619574852,2.0000000000,0.3560994567,2.0000000000,-0.1040521595,2.0000000000
C1,0.0349843053,3.0000000000,1.0000000000,3.0000000000,0.2816044706,3.0000000000,-0.2575795405,3.0000000000
