fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9617597139,1.0000000000,0.0000000000,1.0000000000,1.1012956873,1.0000000000,0.0867292459,1.0000000000
0.3861191560,2.0000000000,0.4527049192,2.0000000000,0.3038646009,2.0000000000,-0.1918621263,2.0000000000
0.0297498982,3.0000000000,1.0000000000,3.0000000000,0.2369647361,3.0000000000,-0.3692382687,3.0000000000
