fuzzy_topsis_score,fuzzy_topsis_rank,vikor_score,vikor_rank,copras_score,copras_rank,moora_score,moora_rank
0.9157836502,1.0000000000,0.0000000000,1.0000000000,1.1062098100,1.0000000000,0.0941863986,1.0000000000
0.4114288518,2.0000000000,0.5367978683,2.0000000000,0.3104129652,2.0000000000,-0.1863056509,2.0000000000
0.0655180200,3.0000000000,1.0000000000,3.0000000000,0.2495670413,3.0000000000,-0.3403638124,3.0000000000
